標準,IVD,Unicode,Unicode(Dec),IVS,目標CID,字圖名称,IVD集,註釋,No.
徽,徽,5FBD,24509,E0103,17479,uni5FBD-JP,Hanyo-Denshi,,
忍,忍,5FCD,24525,E0102,17499,uni5FCD-JP,Hanyo-Denshi,,
忍,忍,5FCD,24525,E0104,62280,uni5FCDuE0101-JP,Hanyo-Denshi,,
忘,忘,5FD8,24536,E0102,17515,uni5FD8-JP,Hanyo-Denshi,,
忘,忘,5FD8,24536,E0103,62281,uni5FD8uE0101-JP,Hanyo-Denshi,,
忙,忙,5FD9,24537,E0102,17518,uni5FD9-JP,Hanyo-Denshi,,
忙,忙,5FD9,24537,E0103,62282,uni5FD9uE0101-JP,Hanyo-Denshi,,
忞,忞,5FDE,24542,E0101,17528,uni5FDE-JP,Moji-Joho,,
忞,忞,5FDE,24542,E0102,17528,uni5FDE-JP,Moji-Joho,,
忭,忭,5FED,24557,E0101,17552,uni5FED-JP,Hanyo-Denshi,,
忰,忰,5FF0,24560,E0101,17558,uni5FF0-JP,Moji-Joho,,
忿,忿,5FFF,24575,E0101,17583,uni5FFF-JP,Hanyo-Denshi,,
怜,怜,601C,24604,E0101,17622,uni601C-JP,Hanyo-Denshi,,
急,急,6025,24613,E0102,17638,uni6025-JP,Hanyo-Denshi,,
急,急,6025,24613,E0103,62284,uni6025uE0101-JP,Hanyo-Denshi,,
怦,怦,6026,24614,E0101,17640,uni6026-JP,Hanyo-Denshi,,
恊,恊,604A,24650,E0101,17692,uni604A-CN,Hanyo-Denshi,,
恐,恐,6050,24656,E0102,17700,uni6050-JP,Hanyo-Denshi,,
恐,恐,6050,24656,E0103,62285,uni6050uE0101-JP,Hanyo-Denshi,,
恔,恔,6054,24660,E0101,17707,uni6054-JP,Moji-Joho,,
恔,恔,6054,24660,E0102,17707,uni6054-JP,Moji-Joho,,
恝,恝,605D,24669,E0101,17722,uni605D-JP,Hanyo-Denshi,,
恢,恢,6062,24674,E0103,61924,uni6062-JP90-JP,Hanyo-Denshi,,
恢,恢,6062,24674,E0104,17731,uni6062-JP,Hanyo-Denshi,,
恢,恢,6062,24674,E0105,62286,uni6062uE0101-JP,Hanyo-Denshi,,
恥,恥,6065,24677,E0102,17738,uni6065-JP,Moji-Joho,,
恥,恥,6065,24677,E0103,62287,uni6065uE0101-JP,Moji-Joho,,
恱,恱,6071,24689,E0101,17759,uni6071-JP,Hanyo-Denshi,,
恵,恵,6075,24693,E0102,17764,uni6075-JP,Hanyo-Denshi,,
恵,恵,6075,24693,E0103,58971,uniFA6B-JP,Hanyo-Denshi,,
恾,恾,607E,24702,E0101,17774,uni607E-JP,Hanyo-Denshi,,
恿,恿,607F,24703,E0101,17777,uni607F-CN,Hanyo-Denshi,,
悁,悁,6081,24705,E0101,17779,uni6081-JP,Hanyo-Denshi,,
悄,悄,6084,24708,E0101,17785,uni6084-JP,Hanyo-Denshi,,
悋,悋,608B,24715,E0101,17800,uni608B-JP,Hanyo-Denshi,,
悋,悋,608B,24715,E0102,17800,uni608B-JP,Hanyo-Denshi,,
悎,悎,608E,24718,E0101,17805,uni608E-JP,Hanyo-Denshi,,
悔,悔,6094,24724,E0102,17812,uni6093-JP,Hanyo-Denshi,,
悔,悔,6094,24724,E0103,58925,uniFA3D-JP,Hanyo-Denshi,,
悗,悗,6097,24727,E0103,17818,uni6097-JP,Hanyo-Denshi,,
悗,悗,6097,24727,E0104,62288,uni6097uE0101-JP,Hanyo-Denshi,,
悗,悗,6097,24727,E0105,62289,uni6097uE0102-JP,Hanyo-Denshi,,
悤,悤,60A4,24740,E0102,17843,uni60A4-JP,Hanyo-Denshi,,
悤,悤,60A4,24740,E0103,62290,uni60A4uE0101-JP,Hanyo-Denshi,,
您,您,60A8,24744,E0101,17850,uni60A8-JP,Hanyo-Denshi,,
悲,悲,60B2,24754,E0102,17865,uni60B2-JP,Moji-Joho,,
悲,悲,60B2,24754,E0103,62291,uni60B2uE0101-JP,Moji-Joho,,
悳,悳,60B3,24755,E0101,17867,uni60B3-JP,Hanyo-Denshi,,
悾,悾,60BE,24766,E0101,17863,uni60B1-JP,Hanyo-Denshi,,
情,情,60C5,24773,E0102,17903,uni60C5-CN,Hanyo-Denshi,,
情,情,60C5,24773,E0103,62292,uni60C5uE0101-JP,Hanyo-Denshi,,
惆,惆,60C6,24774,E0101,17905,uni60C6-JP,Hanyo-Denshi,,
惇,惇,60C7,24775,E0101,17909,uni60C7-JP,Hanyo-Denshi,,
惓,惓,60D3,24787,E0101,17926,uni60D3-JP,Hanyo-Denshi,,
惘,惘,60D8,24792,E0102,17934,uni60D8-JP,Hanyo-Denshi,,
惘,惘,60D8,24792,E0103,62293,uni60D8uE0101-JP,Hanyo-Denshi,,
惝,惝,60DD,24797,E0101,17945,uni60DD-JP,Hanyo-Denshi,,
惠,惠,60E0,24800,E0101,17951,uni60E0-CN,Hanyo-Denshi,,
惥,惥,60E5,24805,E0101,17957,uni60E5-JP,Hanyo-Denshi,,
惧,惧,60E7,24807,E0101,17959,uni60E7-CN,Hanyo-Denshi,,
惹,惹,60F9,24825,E0101,17983,uni60F9-CN,Hanyo-Denshi,,
愇,愇,6107,24839,E0101,18007,uni6107-JP,Hanyo-Denshi,,
愈,愈,6108,24840,E0102,61926,uni6108-JP90-JP,Hanyo-Denshi,,
愈,愈,6108,24840,E0103,18010,uni6108-JP,Hanyo-Denshi,,
愉,愉,6109,24841,E0102,18013,uni6109-JP,Hanyo-Denshi,,
愉,愉,6109,24841,E0103,62294,uni6109uE0101-JP,Hanyo-Denshi,,
愌,愌,610C,24844,E0101,18018,uni610C-JP,Hanyo-Denshi,,
意,意,610F,24847,E0102,18027,uni610F-JP,Hanyo-Denshi,,
意,意,610F,24847,E0103,62295,uni610FuE0101-JP,Hanyo-Denshi,,
愒,愒,6112,24850,E0101,18031,uni6112-JP,Hanyo-Denshi,,
愔,愔,6114,24852,E0101,18036,uni6114-JP,Hanyo-Denshi,,
愕,愕,6115,24853,E0101,18038,uni6115-JP,Hanyo-Denshi,,
愖,愖,6116,24854,E0101,18040,uni6116-JP,Moji-Joho,,
愛,愛,611B,24859,E0101,18049,uni611B-JP,Hanyo-Denshi,,
愺,愺,613A,24890,E0101,18105,uni613A-JP,Hanyo-Denshi,,
愼,愼,613C,24892,E0101,18109,uni613C-JP,Hanyo-Denshi,,
愽,愽,613D,24893,E0102,18110,uni613D-JP,Hanyo-Denshi,,
愿,愿,613F,24895,E0101,18115,uni613F-JP,Hanyo-Denshi,,
慈,慈,6148,24904,E0102,18134,uni6148-JP,Hanyo-Denshi,,
慈,慈,6148,24904,E0105,61826,u2F8A6-JP,Hanyo-Denshi,,
慊,慊,614A,24906,E0101,18138,uni614A-JP,Hanyo-Denshi,,
慌,慌,614C,24908,E0102,18144,uni614C-JP,Hanyo-Denshi,,
慎,慎,614E,24910,E0102,18148,uni614E-JP,Hanyo-Denshi,,
慕,慕,6155,24917,E0101,18159,uni6155-CN,Hanyo-Denshi,,
慝,慝,615D,24925,E0101,18173,uni615D-JP,Hanyo-Denshi,,
慞,慞,615E,24926,E0101,18176,uni615E-JP,Hanyo-Denshi,,
慢,慢,6162,24930,E0102,18183,uni6162-JP,Hanyo-Denshi,,
慢,慢,6162,24930,E0103,62299,uni6162uE0101-JP,Hanyo-Denshi,,
慥,慥,6165,24933,E0101,18189,uni6165-JP,Hanyo-Denshi,,
慧,慧,6167,24935,E0103,18196,uni6167-JP,Hanyo-Denshi,,
慧,慧,6167,24935,E0104,62300,uni6167uE0101-JP,Hanyo-Denshi,,
慨,慨,6168,24936,E0106,18198,uni6168-JP,Hanyo-Denshi,,
慨,慨,6168,24936,E0107,62304,uni6168uE0104-JP,Hanyo-Denshi,,
慨,慨,6168,24936,E0108,58926,uniFA3E-JP,Hanyo-Denshi,,
慨,慨,6168,24936,E010F,62302,uni6168uE0102-JP,Moji-Joho,,
慱,慱,6171,24945,E0101,18215,uni6171-JP,Hanyo-Denshi,,
慴,慴,6174,24948,E0101,18220,uni6174-JP,Hanyo-Denshi,,
慶,慶,6176,24950,E0101,18226,uni6176-JP,Hanyo-Denshi,,
慸,慸,6178,24952,E0101,18233,uni6178-JP,Hanyo-Denshi,,
慿,慿,617F,24959,E0101,18249,uni617F-JP,Hanyo-Denshi,,
憁,憁,6181,24961,E0101,18253,uni6181-JP,Hanyo-Denshi,,
憂,憂,6182,24962,E0101,18255,uni6182-JP,Hanyo-Denshi,,
憊,憊,618A,24970,E0101,18266,uni618A-JP,Hanyo-Denshi,,
憎,憎,618E,24974,E0102,18276,uni618E-JP,Hanyo-Denshi,,
憎,憎,618E,24974,E0103,58927,uniFA3F-JP,Hanyo-Denshi,,
憐,憐,6190,24976,E0102,18280,uni6190-JP,Hanyo-Denshi,,
憓,憓,6193,24979,E0101,18286,uni6193-JP,Hanyo-Denshi,,
憤,憤,61A4,24996,E0102,18311,uni61A4-CN,Hanyo-Denshi,,
憤,憤,61A4,24996,E0104,62307,uni61A4uE0101-JP,Moji-Joho,,
憧,憧,61A7,24999,E0101,18315,uni61A7-JP,Hanyo-Denshi,,
憲,憲,61B2,25010,E0103,18339,uni61B2-JP,Hanyo-Denshi,,
憲,憲,61B2,25010,E0105,62308,uni61B2uE0102-JP,Hanyo-Denshi,,
憲,憲,61B2,25010,E0106,61828,u2F8AC-JP,Hanyo-Denshi,,
憶,憶,61B6,25014,E0101,18348,uni61B6-JP,Hanyo-Denshi,,
憼,憼,61BC,25020,E0101,18361,uni61BC-JP,Hanyo-Denshi,,
懂,懂,61C2,25026,E0101,18374,uni61C2-CN,Hanyo-Denshi,,
懊,懊,61CA,25034,E0101,18390,uni61CA-JP,Hanyo-Denshi,,
懋,懋,61CB,25035,E0101,18394,uni61CB-CN,Moji-Joho,,
懌,懌,61CC,25036,E0101,18396,uni61CC-JP,Hanyo-Denshi,,
懐,懐,61D0,25040,E0101,18405,uni61D0-JP,Hanyo-Denshi,,
懕,懕,61D5,25045,E0101,18411,uni61D5-JP,Hanyo-Denshi,,
懞,懞,61DE,25054,E0101,18424,uni61DE-JP,Hanyo-Denshi,,
懥,懥,61E5,25061,E0101,18437,uni61E5-JP,Hanyo-Denshi,,
懩,懩,61E9,25065,E0101,18446,uni61E9-JP,Hanyo-Denshi,,
懬,懬,61EC,25068,E0101,18452,uni61EC-JP,Hanyo-Denshi,,
懭,懭,61ED,25069,E0101,18454,uni61ED-JP,Hanyo-Denshi,,
懲,懲,61F2,25074,E0104,18464,uni61F2-JP,Hanyo-Denshi,,
懲,懲,61F2,25074,E0105,58928,uniFA40-JP,Hanyo-Denshi,,
懲,懲,61F2,25074,E0107,62309,uni61F2uE0102-JP,Hanyo-Denshi,,
懵,懵,61F5,25077,E0101,18469,uni61F5-CN,Hanyo-Denshi,,
懶,懶,61F6,25078,E0101,18471,uni61F6-JP,Hanyo-Denshi,,
懽,懽,61FD,25085,E0101,18486,uni61FD-JP,Hanyo-Denshi,,
懾,懾,61FE,25086,E0102,18489,uni61FE-JP,Moji-Joho,,
懿,懿,61FF,25087,E0101,18492,uni61FF-JP,Hanyo-Denshi,,
戇,戇,6207,25095,E0101,18506,uni6207-JP,Hanyo-Denshi,,
戎,戎,620E,25102,E0101,18516,uni620E-JP,Moji-Joho,,
成,成,6210,25104,E0102,18519,uni6210-CN,Hanyo-Denshi,,
成,成,6210,25104,E0103,61829,u2F8B2-JP,Hanyo-Denshi,,
戔,戔,6214,25108,E0101,18523,uni6214-JP,Hanyo-Denshi,,
戚,戚,621A,25114,E0101,18529,uni621A-JP,Hanyo-Denshi,,
戛,戛,621B,25115,E0101,18530,uni621B-JP,Hanyo-Denshi,,
戠,戠,6220,25120,E0101,18535,uni6220-JP,Hanyo-Denshi,,
戢,戢,6222,25122,E0101,18541,uni6222-JP,Hanyo-Denshi,,
戮,戮,622E,25134,E0101,18563,uni622E-JP,Hanyo-Denshi,,
戰,戰,6230,25136,E0101,18567,uni6230-JP,Hanyo-Denshi,,
戳,戳,6233,25139,E0101,18571,uni6233-JP,Hanyo-Denshi,,
戴,戴,6234,25140,E0101,18574,uni6234-CN,Hanyo-Denshi,,
戻,戻,623B,25147,E0102,18585,uni623B-JP,Hanyo-Denshi,,
房,房,623F,25151,E0102,18594,uni623F-JP,Hanyo-Denshi,,
房,房,623F,25151,E0103,62313,uni623FuE0101-JP,Hanyo-Denshi,,
所,所,6240,25152,E0102,18597,uni6240-JP,Hanyo-Denshi,,
所,所,6240,25152,E0103,62314,uni6240uE0101-JP,Hanyo-Denshi,,
扁,扁,6241,25153,E0102,61927,uni6241-JP90-JP,Hanyo-Denshi,,
扁,扁,6241,25153,E0103,18599,uni6241-JP,Hanyo-Denshi,,
扆,扆,6246,25158,E0101,18611,uni6246-JP,Hanyo-Denshi,,
扇,扇,6247,25159,E0102,18614,uni6247-JP,Hanyo-Denshi,,
扇,扇,6247,25159,E0103,62315,uni6247uE0101-JP,Hanyo-Denshi,,
扈,扈,6248,25160,E0102,18618,uni6248-JP,Hanyo-Denshi,,
扈,扈,6248,25160,E0103,62316,uni6248uE0101-JP,Hanyo-Denshi,,
扉,扉,6249,25161,E0103,18621,uni6249-JP,Hanyo-Denshi,,
扉,扉,6249,25161,E0104,62317,uni6249uE0101-JP,Hanyo-Denshi,,
扉,扉,6249,25161,E0105,18621,uni6249-JP,Moji-Joho,,
扉,扉,6249,25161,E0107,62318,uni6249uE0102-JP,Moji-Joho,,
才,才,624D,25165,E0101,18632,uni624D-JP,Hanyo-Denshi,,
扚,扚,625A,25178,E0101,18653,uni625A-JP,Hanyo-Denshi,,
扠,扠,6260,25184,E0101,18660,uni6260-JP,Moji-Joho,,
扨,扨,6268,25192,E0102,18671,uni6268-JP,Hanyo-Denshi,,
扨,扨,6268,25192,E0104,18671,uni6268-JP,Moji-Joho,,
扨,扨,6268,25192,E0105,62319,uni6268uE0101-JP,Moji-Joho,,
扮,扮,626E,25198,E0101,18680,uni626E-JP,Hanyo-Denshi,,
扱,扱,6271,25201,E0102,18685,uni6271-JP,Hanyo-Denshi,,
扱,扱,6271,25201,E0103,62320,uni6271uE0101-JP,Hanyo-Denshi,,
技,技,6280,25216,E0101,18711,uni6280-CN,Moji-Joho,,
技,技,6280,25216,E0102,18711,uni6280-CN,Moji-Joho,,
抃,抃,6283,25219,E0101,18714,uni6283-JP,Moji-Joho,,
投,投,6295,25237,E0101,18743,uni6295-JP,Hanyo-Denshi,,
抨,抨,62A8,25256,E0101,18765,uni62A8-JP,Hanyo-Denshi,,
抱,抱,62B1,25265,E0102,18778,uni62B1-JP,Hanyo-Denshi,,
抱,抱,62B1,25265,E0103,62321,uni62B1uE0101-JP,Hanyo-Denshi,,
拌,拌,62CC,25292,E0102,18816,uni62CC-JP,Hanyo-Denshi,,
拌,拌,62CC,25292,E0103,62322,uni62CCuE0101-JP,Hanyo-Denshi,,
拐,拐,62D0,25296,E0102,18824,uni62D0-JP,Hanyo-Denshi,,
拐,拐,62D0,25296,E0103,62324,uni62D0uE0101-JP,Hanyo-Denshi,,
拐,拐,62D0,25296,E0105,18824,uni62D0-JP,MSARG,,
拐,拐,62D0,25296,E0106,62324,uni62D0uE0101-JP,MSARG,,
拒,拒,62D2,25298,E0102,18826,uni62D2-JP,Hanyo-Denshi,,
拒,拒,62D2,25298,E0103,62325,uni62D2uE0101-JP,Hanyo-Denshi,,
拓,拓,62D3,25299,E0101,18828,uni62D3-CN,Hanyo-Denshi,,
拔,拔,62D4,25300,E0102,18828,uni62D3-CN,Hanyo-Denshi,,
拔,拔,62D4,25300,E0103,61830,u2F8B6-JP,Hanyo-Denshi,,
拳,拳,62F3,25331,E0102,18871,uni62F3-JP,Hanyo-Denshi,,
拳,拳,62F3,25331,E0103,62326,uni62F3uE0101-JP,Hanyo-Denshi,,
拴,拴,62F4,25332,E0101,18873,uni62F4-JP,Hanyo-Denshi,,
拷,拷,62F7,25335,E0102,18880,uni62F7-JP,Hanyo-Denshi,,
拷,拷,62F7,25335,E0103,62327,uni62F7uE0101-JP,Hanyo-Denshi,,
拼,拼,62FC,25340,E0101,18888,uni62FC-CN,Hanyo-Denshi,,
挈,挈,6308,25352,E0101,18905,uni6308-JP,Hanyo-Denshi,,
挧,挧,6327,25383,E0101,18951,uni6327-JP,Hanyo-Denshi,,
挺,挺,633A,25402,E0102,18981,uni633A-JP,Hanyo-Denshi,,
挺,挺,633A,25402,E0103,61928,uni633A-JP90-JP,Hanyo-Denshi,,
挼,挼,633C,25404,E0101,18986,uni633C-JP,Hanyo-Denshi,,
挽,挽,633D,25405,E0102,61929,uni633D-JP90-JP,Hanyo-Denshi,,
挽,挽,633D,25405,E0103,18989,uni633D-CN,Hanyo-Denshi,,
捄,捄,6344,25412,E0101,18999,uni6344-JP,Hanyo-Denshi,,
捊,捊,634A,25418,E0101,19008,uni634A-JP,Hanyo-Denshi,,
捋,捋,634B,25419,E0101,19010,uni634B-JP,Hanyo-Denshi,,
捍,捍,634D,25421,E0101,19014,uni634D-CN,Moji-Joho,,
捎,捎,634E,25422,E0101,19015,uni634E-JP,Hanyo-Denshi,,
捐,捐,6350,25424,E0101,19019,uni6350-CN,Hanyo-Denshi,,
捓,捓,6353,25427,E0101,19024,uni6353-JP,Hanyo-Denshi,,
捔,捔,6354,25428,E0101,19026,uni6354-JP,Hanyo-Denshi,,
捗,捗,6357,25431,E0102,61930,uni6357-JP90-JP,Hanyo-Denshi,,
捗,捗,6357,25431,E0103,19030,uni6357-JP,Hanyo-Denshi,,
捨,捨,6368,25448,E0102,19056,uni6368-JP,Hanyo-Denshi,,
捨,捨,6368,25448,E0103,62330,uni6368uE0101-JP,Hanyo-Denshi,,
捩,捩,6369,25449,E0102,19058,uni6369-JP,Hanyo-Denshi,,
捩,捩,6369,25449,E0103,62331,uni6369uE0101-JP,Hanyo-Denshi,,
捲,捲,6372,25458,E0102,61931,uni6372-JP90-JP,Hanyo-Denshi,,
捲,捲,6372,25458,E0103,19070,uni6372-JP,Hanyo-Denshi,,
掃,掃,6383,25475,E0102,19103,uni6383-JP,Hanyo-Denshi,,
掃,掃,6383,25475,E0103,62333,uni6383uE0101-JP,Hanyo-Denshi,,
排,排,6392,25490,E0102,19126,uni6392-JP,Moji-Joho,,
排,排,6392,25490,E0103,62335,uni6392uE0101-JP,Moji-Joho,,
掕,掕,6395,25493,E0101,19131,uni6395-JP,Hanyo-Denshi,,
採,採,63A1,25505,E0102,19153,uni63A1-JP,Hanyo-Denshi,,
採,採,63A1,25505,E0103,62336,uni63A1uE0101-JP,Hanyo-Denshi,,
控,控,63A7,25511,E0102,19164,uni63A7-JP,Hanyo-Denshi,,
控,控,63A7,25511,E0103,62337,uni63A7uE0101-JP,Hanyo-Denshi,,
掩,掩,63A9,25513,E0101,19169,uni63A9-CN,Hanyo-Denshi,,
掾,掾,63BE,25534,E0101,19201,uni63BE-JP,Hanyo-Denshi,,
揃,揃,63C3,25539,E0102,61932,uni63C3-JP90-JP,Hanyo-Denshi,,
揃,揃,63C3,25539,E0103,19208,uni63C3-JP,Hanyo-Denshi,,
揄,揄,63C4,25540,E0101,19211,uni63C4-JP,Hanyo-Denshi,,
揅,揅,63C5,25541,E0101,19214,uni63C5-JP,Hanyo-Denshi,,
描,描,63CF,25551,E0101,19229,uni63CE-CN,Hanyo-Denshi,,
揑,揑,63D1,25553,E0101,19233,uni63D1-JP,Hanyo-Denshi,,
揖,揖,63D6,25558,E0101,19245,uni63D6-CN,Moji-Joho,,
揚,揚,63DA,25562,E0101,19252,uni63DA-JP,Hanyo-Denshi,,
揠,揠,63E0,25568,E0101,19263,uni63E0-JP,Hanyo-Denshi,,
揥,揥,63E5,25573,E0101,19271,uni63E5-JP,Hanyo-Denshi,,
揬,揬,63EC,25580,E0101,19283,uni63EC-JP,Hanyo-Denshi,,
揳,揳,63F3,25587,E0101,19297,uni63F3-JP,Hanyo-Denshi,,
援,援,63F4,25588,E0102,19300,uni63F4-CN,Hanyo-Denshi,,
援,援,63F4,25588,E0103,62339,uni63F4uE0101-JP,Hanyo-Denshi,,
揵,揵,63F5,25589,E0101,19301,uni63F5-JP,Moji-Joho,,
揵,揵,63F5,25589,E0102,19301,uni63F5-JP,Moji-Joho,,
搆,搆,6406,25606,E0102,19325,uni6406-JP,Hanyo-Denshi,,
搆,搆,6406,25606,E0103,62340,uni6406uE0101-JP,Hanyo-Denshi,,
損,損,640D,25613,E0101,19335,uni640D-JP,Hanyo-Denshi,,
搏,搏,640F,25615,E0102,19338,uni640F-CN,Hanyo-Denshi,,
搒,搒,6412,25618,E0101,19343,uni6412-JP,Hanyo-Denshi,,
搜,搜,641C,25628,E0102,19362,uni641C-JP,Hanyo-Denshi,,
搜,搜,641C,25628,E0103,62342,uni641CuE0101-JP,Hanyo-Denshi,,
搢,搢,6422,25634,E0101,19374,uni6422-JP,Hanyo-Denshi,,
搤,搤,6424,25636,E0101,19378,uni6424-JP,Hanyo-Denshi,,
搥,搥,6425,25637,E0101,19381,uni6425-JP,Hanyo-Denshi,,
搨,搨,6428,25640,E0102,19390,uni6428-JP,Hanyo-Denshi,,
搨,搨,6428,25640,E0104,62343,uni6428uE0101-JP,Hanyo-Denshi,,
搩,搩,6429,25641,E0101,19393,uni6429-JP,Hanyo-Denshi,,
搭,搭,642D,25645,E0101,19403,uni642D-JP,Hanyo-Denshi,,
搯,搯,642F,25647,E0101,19408,uni642F-JP,Hanyo-Denshi,,
搽,搽,643D,25661,E0101,19433,uni643D-JP,Hanyo-Denshi,,
摂,摂,6442,25666,E0103,62344,uni6442uE0101-JP,Moji-Joho,,
摎,摎,644E,25678,E0101,19459,uni644E-JP,Hanyo-Denshi,,
摒,摒,6452,25682,E0101,19466,uni6452-JP,Hanyo-Denshi,,
摓,摓,6453,25683,E0101,19468,uni6453-JP,Hanyo-Denshi,,
摘,摘,6458,25688,E0101,19476,uni6458-JP,Hanyo-Denshi,,
摛,摛,645B,25691,E0101,19481,uni645B-JP,Hanyo-Denshi,,
摠,摠,6460,25696,E0101,19494,uni6460-JP,Hanyo-Denshi,,
摡,摡,6461,25697,E0101,19497,uni6461-JP,Hanyo-Denshi,,
摩,摩,6469,25705,E0102,19509,uni6469-JP,Hanyo-Denshi,,
摩,摩,6469,25705,E0103,62345,uni6469uE0101-JP,Hanyo-Denshi,,
摭,摭,646D,25709,E0101,19516,uni646D-JP,Hanyo-Denshi,,
摳,摳,6473,25715,E0101,19527,uni6473-JP,Hanyo-Denshi,,
摸,摸,6478,25720,E0101,19536,uni6478-CN,Hanyo-Denshi,,
摹,摹,6479,25721,E0101,19538,uni6479-JP,Hanyo-Denshi,,
摺,摺,647A,25722,E0102,61934,uni647A-JP90-JP,Hanyo-Denshi,,
摺,摺,647A,25722,E0103,19540,uni647A-JP,Hanyo-Denshi,,
撐,撐,6490,25744,E0101,19573,uni6490-JP,Hanyo-Denshi,,
撛,撛,649B,25755,E0101,19599,uni649B-JP,Hanyo-Denshi,,
撞,撞,649E,25758,E0101,19605,uni649E-JP,Hanyo-Denshi,,
撰,撰,64B0,25776,E0102,61935,uni64B0-JP90-JP,Hanyo-Denshi,,
撰,撰,64B0,25776,E0103,19636,uni64B0-JP,Hanyo-Denshi,,
撹,撹,64B9,25785,E0101,19651,uni64B9-JP,Hanyo-Denshi,,
撻,撻,64BB,25787,E0101,19653,uni64BB-JP,Hanyo-Denshi,,
撾,撾,64BE,25790,E0101,19662,uni64BE-JP,Hanyo-Denshi,,
擄,擄,64C4,25796,E0101,19674,uni64C4-JP,Hanyo-Denshi,,
擊,擊,64CA,25802,E0101,19685,uni64CA-JP,Hanyo-Denshi,,
操,操,64CD,25805,E0101,19689,uni64CD-CN,Hanyo-Denshi,,
擎,擎,64CE,25806,E0101,19691,uni64CE-CN,Hanyo-Denshi,,
擒,擒,64D2,25810,E0101,19698,uni64D2-JP,Hanyo-Denshi,,
據,據,64DA,25818,E0101,19716,uni64DA-JP,Hanyo-Denshi,,
擢,擢,64E2,25826,E0102,61936,uni64E2-JP90-JP,Hanyo-Denshi,,
擢,擢,64E2,25826,E0103,19730,uni64E2-JP,Hanyo-Denshi,,
擤,擤,64E4,25828,E0101,19734,uni64E4-CN,Hanyo-Denshi,,
擪,擪,64EA,25834,E0101,19747,uni64EA-JP,Hanyo-Denshi,,
擭,擭,64ED,25837,E0101,19753,uni64ED-JP,Hanyo-Denshi,,
擯,擯,64EF,25839,E0101,19757,uni64EF-JP,Hanyo-Denshi,,
擲,擲,64F2,25842,E0102,19763,uni64F2-JP,Hanyo-Denshi,,
擲,擲,64F2,25842,E0104,62346,uni64F2uE0101-JP,Hanyo-Denshi,,
擲,擲,64F2,25842,E0105,62346,uni64F2uE0101-JP,Moji-Joho,,
擴,擴,64F4,25844,E0101,19767,uni64F4-JP,Hanyo-Denshi,,
擶,擶,64F6,25846,E0102,19773,uni64F6-JP,Hanyo-Denshi,,
擶,擶,64F6,25846,E0103,62347,uni64F6uE0101-JP,Hanyo-Denshi,,
擿,擿,64FF,25855,E0101,19794,uni64FF-JP,Hanyo-Denshi,,
攏,攏,650F,25871,E0101,19828,uni650F-JP,Hanyo-Denshi,,
攔,攔,6514,25876,E0101,19838,uni6514-JP,Hanyo-Denshi,,
攝,攝,651D,25885,E0102,19859,uni651D-JP,Hanyo-Denshi,,
攝,攝,651D,25885,E0103,62348,uni651DuE0101-JP,Hanyo-Denshi,,
攤,攤,6524,25892,E0101,19876,uni6524-JP,Hanyo-Denshi,,
攬,攬,652C,25900,E0101,19891,uni652C-JP,Hanyo-Denshi,,
支,支,652F,25903,E0101,19897,uni652F-JP,Moji-Joho,,
支,支,652F,25903,E0102,19897,uni652F-JP,Moji-Joho,,
攴,攴,6534,25908,E0101,19905,uni6534-JP,Hanyo-Denshi,,
攵,攵,6535,25909,E0101,19907,uni6535-CN,Hanyo-Denshi,,
攸,攸,6538,25912,E0101,19912,uni6538-JP,Hanyo-Denshi,,
政,政,653F,25919,E0101,19923,uni653F-CN,Hanyo-Denshi,,
敏,敏,654F,25935,E0102,19943,uni654F-JP,Hanyo-Denshi,,
敏,敏,654F,25935,E0103,58929,uniFA41-JP,Hanyo-Denshi,,
救,救,6551,25937,E0101,19947,uni6551-JP,Hanyo-Denshi,,
敖,敖,6556,25942,E0101,19953,uni6556-JP,Moji-Joho,,
敝,敝,655D,25949,E0102,19966,uni655D-JP,Hanyo-Denshi,,
敝,敝,655D,25949,E0103,62349,uni655DuE0101-JP,Hanyo-Denshi,,
敞,敞,655E,25950,E0102,19968,uni655E-JP,Hanyo-Denshi,,
敞,敞,655E,25950,E0103,62350,uni655EuE0101-JP,Hanyo-Denshi,,
敢,敢,6562,25954,E0102,19972,uni6562-JP,Hanyo-Denshi,,
敦,敦,6566,25958,E0101,19978,uni6566-JP,Hanyo-Denshi,,
敬,敬,656C,25964,E0102,19986,uni656C-JP,Hanyo-Denshi,,
敲,敲,6572,25970,E0101,19994,uni6572-JP,Hanyo-Denshi,,
敵,敵,6575,25973,E0101,19999,uni6575-JP,Hanyo-Denshi,,
敷,敷,6577,25975,E0102,20002,uni6577-JP,Hanyo-Denshi,,
數,數,6578,25976,E0101,20006,uni6578-JP,Hanyo-Denshi,,
敺,敺,657A,25978,E0101,20012,uni657A-JP,Hanyo-Denshi,,
斁,斁,6581,25985,E0101,20021,uni6581-JP,Hanyo-Denshi,,
斃,斃,6583,25987,E0102,20026,uni6583-JP,Hanyo-Denshi,,
斃,斃,6583,25987,E0104,62353,uni6583uE0101-JP,Hanyo-Denshi,,
文,文,6587,25991,E0102,20035,uni6587-JP,Moji-Joho,,
文,文,6587,25991,E0103,62354,uni6587uE0101-JP,Moji-Joho,,
斈,斈,6588,25992,E0101,20037,uni6588-JP,Moji-Joho,,
