標準,IVD,Unicode,Unicode(Dec),IVS,目標CID,字圖名称,IVD集,註釋,No.
硏,硏,784F,30799,E0104,28428,uni784F-JP,MSARG,,
硝,硝,785D,30813,E0102,28443,uni785D-CN,Hanyo-Denshi,,
硝,硝,785D,30813,E0103,62556,uni785DuE0101-JP,Hanyo-Denshi,,
硞,硞,785E,30814,E0101,28445,uni785E-JP,Hanyo-Denshi,,
硫,硫,786B,30827,E0101,28463,uni786B-JP,Hanyo-Denshi,,
硬,硬,786C,30828,E0102,28466,uni786C-CN,Moji-Joho,,
硬,硬,786C,30828,E0103,62557,uni786CuE0101-JP,Moji-Joho,,
确,确,786E,30830,E0101,28469,uni786E-JP,Hanyo-Denshi,,
硴,硴,7874,30836,E0101,28477,uni7874-JP,Hanyo-Denshi,,
硺,硺,787A,30842,E0101,28485,uni787A-JP,Hanyo-Denshi,,
硼,硼,787C,30844,E0102,28490,uni787C-CN,Hanyo-Denshi,,
硼,硼,787C,30844,E0103,62558,uni787CuE0101-JP,Hanyo-Denshi,,
碌,碌,788C,30860,E0101,28514,uni788C-JP,Hanyo-Denshi,,
碑,碑,7891,30865,E0102,28523,uni7891-JP,Hanyo-Denshi,,
碑,碑,7891,30865,E0103,58939,uniFA4B-JP,Hanyo-Denshi,,
碣,碣,78A3,30883,E0101,28549,uni78A3-JP,Hanyo-Denshi,,
碤,碤,78A4,30884,E0101,28553,uni78A4-JP,Hanyo-Denshi,,
碪,碪,78AA,30890,E0101,28562,uni78AA-JP,Hanyo-Denshi,,
碰,碰,78B0,30896,E0101,28570,uni78B0-JP,Hanyo-Denshi,,
確,確,78BA,30906,E0101,28588,uni78BA-JP,Hanyo-Denshi,,
碻,碻,78BB,30907,E0101,28590,uni78BB-JP,Hanyo-Denshi,,
磁,磁,78C1,30913,E0101,28599,uni78C1-JP,Hanyo-Denshi,,
磅,磅,78C5,30917,E0101,28605,uni78C5-JP,Hanyo-Denshi,,
磌,磌,78CC,30924,E0101,28620,uni78CC-JP,Hanyo-Denshi,,
磓,磓,78D3,30931,E0101,28637,uni78D3-JP,Hanyo-Denshi,,
磔,磔,78D4,30932,E0102,28640,uni78D4-JP,Hanyo-Denshi,,
磔,磔,78D4,30932,E0104,62559,uni78D4uE0101-JP,Moji-Joho,,
磨,磨,78E8,30952,E0102,28674,uni78E8-JP,Hanyo-Denshi,,
磨,磨,78E8,30952,E0103,62560,uni78E8uE0101-JP,Hanyo-Denshi,,
磯,磯,78EF,30959,E0102,28688,uni78EF-JP,Hanyo-Denshi,,
磯,磯,78EF,30959,E0103,62561,uni78EFuE0101-JP,Hanyo-Denshi,,
磷,磷,78F7,30967,E0101,28703,uni78F7-JP,Hanyo-Denshi,,
磹,磹,78F9,30969,E0101,28708,uni78F9-JP,Hanyo-Denshi,,
礇,礇,7907,30983,E0101,28731,uni7907-JP,Hanyo-Denshi,,
礚,礚,791A,31002,E0101,28755,uni791A-JP,Hanyo-Denshi,,
礞,礞,791E,31006,E0101,28763,uni791E-JP,Hanyo-Denshi,,
礠,礠,7920,31008,E0101,28767,uni7920-JP,Hanyo-Denshi,,
礦,礦,7926,31014,E0101,28777,uni7926-JP,Hanyo-Denshi,,
礪,礪,792A,31018,E0102,28785,uni792A-CN,Hanyo-Denshi,,
礮,礮,792E,31022,E0101,28795,uni792E-JP,Moji-Joho,,
礮,礮,792E,31022,E0102,28795,uni792E-JP,Moji-Joho,,
礱,礱,7931,31025,E0101,28800,uni7931-JP,Hanyo-Denshi,,
礴,礴,7934,31028,E0102,62563,uni7934uE0101-JP,Hanyo-Denshi,,
礴,礴,7934,31028,E0104,28806,uni7934-CN,Hanyo-Denshi,,
示,示,793A,31034,E0102,28816,uni793A-CN,Hanyo-Denshi,,
礼,礼,793C,31036,E0102,28820,uni793C-JP,Hanyo-Denshi,,
礼,礼,793C,31036,E0103,58883,uniFA18-JP,Hanyo-Denshi,,
礽,礽,793D,31037,E0101,28822,uni793D-JP,Hanyo-Denshi,,
社,社,793E,31038,E0102,28824,uni793E-JP,Hanyo-Denshi,,
社,社,793E,31038,E0103,58940,uniFA4C-JP,Hanyo-Denshi,,
礿,礿,793F,31039,E0101,28826,uni793F-JP,Hanyo-Denshi,,
祀,祀,7940,31040,E0102,28828,uni7940-JP,Hanyo-Denshi,,
祀,祀,7940,31040,E0105,62565,uni7940uE0101-JP,Hanyo-Denshi,,
祁,祁,7941,31041,E0102,61977,uni7941-JP90-JP,Hanyo-Denshi,,
祁,祁,7941,31041,E0103,28830,uni7941-JP,Hanyo-Denshi,,
祄,祄,7944,31044,E0101,28836,uni7944-JP,Hanyo-Denshi,,
祅,祅,7945,31045,E0101,28838,uni7945-JP,Hanyo-Denshi,,
祆,祆,7946,31046,E0101,28840,uni7946-JP,Hanyo-Denshi,,
祇,祇,7947,31047,E0102,61978,uni7947-JP90-JP,Hanyo-Denshi,,
祇,祇,7947,31047,E0103,28842,uni7947-JP,Hanyo-Denshi,,
祈,祈,7948,31048,E0102,28844,uni7948-JP,Hanyo-Denshi,,
祈,祈,7948,31048,E0103,58942,uniFA4E-JP,Hanyo-Denshi,,
祉,祉,7949,31049,E0102,28846,uni7949-JP,Hanyo-Denshi,,
祉,祉,7949,31049,E0103,58941,uniFA4D-JP,Hanyo-Denshi,,
祊,祊,794A,31050,E0101,28848,uni794A-JP,Hanyo-Denshi,,
祋,祋,794B,31051,E0101,28850,uni794B-JP,Hanyo-Denshi,,
祏,祏,794F,31055,E0101,28855,uni794F-JP,Hanyo-Denshi,,
祐,祐,7950,31056,E0102,28857,uni7950-JP,Hanyo-Denshi,,
祐,祐,7950,31056,E0103,58943,uniFA4F-JP,Hanyo-Denshi,,
祑,祑,7951,31057,E0101,28859,uni7951-JP,Hanyo-Denshi,,
祓,祓,7953,31059,E0103,28862,uni7953-JP,Hanyo-Denshi,,
祓,祓,7953,31059,E0106,62566,uni7953uE0102-JP,Hanyo-Denshi,,
祔,祔,7954,31060,E0101,28865,uni7954-JP,Hanyo-Denshi,,
祕,祕,7955,31061,E0101,28867,uni7955-JP,Hanyo-Denshi,,
祖,祖,7956,31062,E0102,28869,uni7956-JP,Hanyo-Denshi,,
祖,祖,7956,31062,E0103,58944,uniFA50-JP,Hanyo-Denshi,,
祗,祗,7957,31063,E0101,28871,uni7957-JP,Hanyo-Denshi,,
祘,祘,7958,31064,E0101,28874,uni7958-JP,Hanyo-Denshi,,
祚,祚,795A,31066,E0101,28877,uni795A-JP,Hanyo-Denshi,,
祛,祛,795B,31067,E0101,28879,uni795B-JP,Hanyo-Denshi,,
祜,祜,795C,31068,E0101,28881,uni795C-JP,Hanyo-Denshi,,
祝,祝,795D,31069,E0102,28883,uni795D-JP,Hanyo-Denshi,,
祝,祝,795D,31069,E0103,58945,uniFA51-JP,Hanyo-Denshi,,
神,神,795E,31070,E0102,28885,uni795E-JP,Hanyo-Denshi,,
神,神,795E,31070,E0103,58885,uniFA19-JP,Hanyo-Denshi,,
祠,祠,7960,31072,E0101,28889,uni7960-JP,Hanyo-Denshi,,
祢,祢,7962,31074,E0102,28893,uni7962-JP,Hanyo-Denshi,,
祢,祢,7962,31074,E0106,62567,uni7962uE0101-JP,Hanyo-Denshi,,
祥,祥,7965,31077,E0102,28899,uni7965-JP,Hanyo-Denshi,,
祥,祥,7965,31077,E0103,58886,uniFA1A-JP,Hanyo-Denshi,,
祧,祧,7967,31079,E0101,28902,uni7967-JP,Hanyo-Denshi,,
祫,祫,796B,31083,E0101,28909,uni796B-JP,Hanyo-Denshi,,
祲,祲,7972,31090,E0101,28920,uni7972-JP,Hanyo-Denshi,,
祺,祺,797A,31098,E0101,28933,uni797A-JP,Hanyo-Denshi,,
祻,祻,797B,31099,E0101,28935,uni797B-JP,Hanyo-Denshi,,
祼,祼,797C,31100,E0101,28937,uni797C-JP,Hanyo-Denshi,,
祾,祾,797E,31102,E0101,28940,uni797E-JP,Hanyo-Denshi,,
祿,祿,797F,31103,E0101,28943,uni797F-JP,Hanyo-Denshi,,
禀,禀,7980,31104,E0101,28946,uni7980-JP,Hanyo-Denshi,,
禄,禄,7984,31108,E0101,28955,uni7984-JP,Hanyo-Denshi,,
禅,禅,7985,31109,E0101,28957,uni7985-JP,Hanyo-Denshi,,
禊,禊,798A,31114,E0101,28963,uni798A-JP,Hanyo-Denshi,,
禋,禋,798B,31115,E0101,28966,uni798B-JP,Hanyo-Denshi,,
禌,禌,798C,31116,E0101,28969,uni798C-JP,Hanyo-Denshi,,
禍,禍,798D,31117,E0102,28971,uni798D-JP,Hanyo-Denshi,,
禍,禍,798D,31117,E0103,58946,uniFA52-JP,Hanyo-Denshi,,
禎,禎,798E,31118,E0102,28974,uni798E-JP,Hanyo-Denshi,,
禎,禎,798E,31118,E0103,58947,uniFA53-JP,Hanyo-Denshi,,
福,福,798F,31119,E0102,28976,uni798F-JP,Hanyo-Denshi,,
福,福,798F,31119,E0103,58887,uniFA1B-JP,Hanyo-Denshi,,
禑,禑,7991,31121,E0101,28979,uni7991-JP,Hanyo-Denshi,,
禓,禓,7993,31123,E0101,28983,uni7993-JP,Hanyo-Denshi,,
禔,禔,7994,31124,E0101,28985,uni7994-JP,Hanyo-Denshi,,
禕,禕,7995,31125,E0101,28987,uni7995-JP,Hanyo-Denshi,,
禖,禖,7996,31126,E0101,28990,uni7996-JP,Hanyo-Denshi,,
禘,禘,7998,31128,E0101,28994,uni7998-JP,Hanyo-Denshi,,
禛,禛,799B,31131,E0101,28999,uni799B-JP,Hanyo-Denshi,,
禝,禝,799D,31133,E0101,29005,uni799D-JP,Hanyo-Denshi,,
禡,禡,79A1,31137,E0101,29012,uni79A1-JP,Hanyo-Denshi,,
禦,禦,79A6,31142,E0101,29021,uni79A6-JP,Moji-Joho,,
禧,禧,79A7,31143,E0102,29024,uni79A7-JP,Hanyo-Denshi,,
禧,禧,79A7,31143,E0103,62568,uni79A7uE0101-JP,Hanyo-Denshi,,
禨,禨,79A8,31144,E0101,29026,uni79A8-JP,Hanyo-Denshi,,
禩,禩,79A9,31145,E0101,29029,uni79A9-JP,Hanyo-Denshi,,
禪,禪,79AA,31146,E0101,29031,uni79AA-JP,Hanyo-Denshi,,
禫,禫,79AB,31147,E0101,29033,uni79AB-JP,Hanyo-Denshi,,
禮,禮,79AE,31150,E0102,29040,uni79AE-JP,Hanyo-Denshi,,
禮,禮,79AE,31150,E0103,62569,uni79AEuE0101-JP,Hanyo-Denshi,,
禯,禯,79AF,31151,E0101,29042,uni79AF-JP,Hanyo-Denshi,,
禰,禰,79B0,31152,E0102,61979,uni79B0-JP90-JP,Hanyo-Denshi,,
禰,禰,79B0,31152,E0103,29044,uni79B0-JP,Hanyo-Denshi,,
禱,禱,79B1,31153,E0102,29046,uni79B1-JP,Hanyo-Denshi,,
禱,禱,79B1,31153,E0103,62570,uni79B1uE0101-JP,Hanyo-Denshi,,
禳,禳,79B3,31155,E0101,29050,uni79B3-JP,Hanyo-Denshi,,
禴,禴,79B4,31156,E0101,29052,uni79B4-JP,Hanyo-Denshi,,
禸,禸,79B8,31160,E0101,29058,uni79B8-JP,Hanyo-Denshi,,
离,离,79BB,31163,E0101,29065,uni79BB-JP,Hanyo-Denshi,,
禽,禽,79BD,31165,E0101,29069,uni79BD-JP,Hanyo-Denshi,,
秉,秉,79C9,31177,E0101,29090,uni79C9-CN,Hanyo-Denshi,,
秡,秡,79E1,31201,E0101,29126,uni79E1-JP,Hanyo-Denshi,,
秤,秤,79E4,31204,E0102,61980,uni79E4-JP90-JP,Hanyo-Denshi,,
秤,秤,79E4,31204,E0103,29132,uni79E4-JP,Hanyo-Denshi,,
称,称,79F0,31216,E0101,29153,uni79F0-JP,Hanyo-Denshi,,
稅,稅,7A05,31237,E0101,29183,uni7A05-JP,Hanyo-Denshi,,
稉,稉,7A09,31241,E0101,29191,uni7A09-JP,Moji-Joho,,
稉,稉,7A09,31241,E0102,29191,uni7A09-JP,Moji-Joho,,
程,程,7A0B,31243,E0102,29194,uni7A0B-JP,Hanyo-Denshi,,
程,程,7A0B,31243,E0103,62572,uni7A0BuE0101-JP,Hanyo-Denshi,,
稍,稍,7A0D,31245,E0101,29198,uni7A0D-JP,Hanyo-Denshi,,
稗,稗,7A17,31255,E0102,61981,uni7A17-JP90-JP,Hanyo-Denshi,,
稗,稗,7A17,31255,E0103,29216,uni7A17-JP,Hanyo-Denshi,,
稚,稚,7A1A,31258,E0101,29221,uni7A1A-JP,Hanyo-Denshi,,
稜,稜,7A1C,31260,E0101,29225,uni7A1C-JP,Hanyo-Denshi,,
稠,稠,7A20,31264,E0101,29234,uni7A20-JP,Hanyo-Denshi,,
稧,稧,7A27,31271,E0101,29246,uni7A27-JP,Hanyo-Denshi,,
稱,稱,7A31,31281,E0102,29265,uni7A31-JP,Hanyo-Denshi,,
稱,稱,7A31,31281,E0104,62574,uni7A31uE0101-JP,Hanyo-Denshi,,
稵,稵,7A35,31285,E0101,29271,uni7A35-JP,Hanyo-Denshi,,
稻,稻,7A3B,31291,E0101,29285,uni7A3B-JP,Hanyo-Denshi,,
稼,稼,7A3C,31292,E0101,29287,uni7A3C-JP,Hanyo-Denshi,,
稽,稽,7A3D,31293,E0101,29289,uni7A3D-JP,Hanyo-Denshi,,
稿,稿,7A3F,31295,E0101,29293,uni7A3F-JP,Hanyo-Denshi,,
穀,穀,7A40,31296,E0102,29295,uni7A40-JP,Hanyo-Denshi,,
穀,穀,7A40,31296,E0103,58948,uniFA54-JP,Hanyo-Denshi,,
穂,穂,7A42,31298,E0101,29298,uni7A42-JP,Hanyo-Denshi,,
穈,穈,7A48,31304,E0101,29311,uni7A48-JP,Hanyo-Denshi,,
穉,穉,7A49,31305,E0101,29314,uni7A49-JP,Hanyo-Denshi,,
穌,穌,7A4C,31308,E0101,29320,uni7A4C-JP,Hanyo-Denshi,,
穏,穏,7A4F,31311,E0101,29324,uni7A4F-JP,Hanyo-Denshi,,
穐,穐,7A50,31312,E0101,29325,uni7A50-JP,Hanyo-Denshi,,
穗,穗,7A57,31319,E0101,29337,uni7A57-CN,Hanyo-Denshi,,
穜,穜,7A5C,31324,E0101,29342,uni7A5C-JP,Hanyo-Denshi,,
穟,穟,7A5F,31327,E0101,29346,uni7A5F-JP,Hanyo-Denshi,,
穡,穡,7A61,31329,E0101,29352,uni7A61-JP,Hanyo-Denshi,,
穢,穢,7A62,31330,E0101,29353,uni7A62-JP,Hanyo-Denshi,,
穩,穩,7A69,31337,E0101,29367,uni7A69-JP,Hanyo-Denshi,,
穫,穫,7A6B,31339,E0101,29371,uni7A6B-JP,Hanyo-Denshi,,
穰,穰,7A70,31344,E0101,29382,uni7A70-JP,Hanyo-Denshi,,
穴,穴,7A74,31348,E0103,29388,uni7A74-JP,Hanyo-Denshi,,
穴,穴,7A74,31348,E0104,62576,uni7A74uE0101-JP,Hanyo-Denshi,,
空,空,7A7A,31354,E0102,29404,uni7A7A-JP,Hanyo-Denshi,,
空,空,7A7A,31354,E0103,62578,uni7A7AuE0101-JP,Hanyo-Denshi,,
穿,穿,7A7F,31359,E0102,61982,uni7A7F-JP90-JP,Hanyo-Denshi,,
穿,穿,7A7F,31359,E0103,29416,uni7A7F-JP,Hanyo-Denshi,,
突,突,7A81,31361,E0102,29423,uni7A81-JP,Hanyo-Denshi,,
突,突,7A81,31361,E0103,58949,uniFA55-JP,Hanyo-Denshi,,
窊,窊,7A8A,31370,E0101,29447,uni7A8A-JP,Hanyo-Denshi,,
窕,窕,7A95,31381,E0102,29474,uni7A95-JP,Moji-Joho,,
窕,窕,7A95,31381,E0103,62579,uni7A95uE0101-JP,Moji-Joho,,
窖,窖,7A96,31382,E0101,29477,uni7A96-JP,Hanyo-Denshi,,
窗,窗,7A97,31383,E0102,29482,uni7A97-JP,Hanyo-Denshi,,
窗,窗,7A97,31383,E0103,62580,uni7A97uE0101-JP,Hanyo-Denshi,,
窬,窬,7AAC,31404,E0101,29525,uni7AAC-JP,Hanyo-Denshi,,
窮,窮,7AAE,31406,E0102,29530,uni7AAE-JP,Moji-Joho,,
窮,窮,7AAE,31406,E0103,62581,uni7AAEuE0101-JP,Moji-Joho,,
窰,窰,7AB0,31408,E0102,29536,uni7AB0-JP,MSARG,,
窳,窳,7AB3,31411,E0101,29545,uni7AB3-JP,Hanyo-Denshi,,
窻,窻,7ABB,31419,E0101,29567,uni7ABB-JP,Hanyo-Denshi,,
窿,窿,7ABF,31423,E0101,29579,uni7ABF-JP,Hanyo-Denshi,,
竄,竄,7AC4,31428,E0101,29591,uni7AC4-JP,Hanyo-Denshi,,
竈,竈,7AC8,31432,E0102,61983,uni7AC8-JP90-JP,Moji-Joho,,
竈,竈,7AC8,31432,E0103,29605,uni7AC8-JP,Moji-Joho,,
竉,竉,7AC9,31433,E0101,29608,uni7AC9-JP,Hanyo-Denshi,,
竕,竕,7AD5,31445,E0101,29632,uni7AD5-JP,Hanyo-Denshi,,
竟,竟,7ADF,31455,E0101,29651,uni7ADF-JP,Hanyo-Denshi,,
章,章,7AE0,31456,E0101,29653,uni7AE0-JP,Hanyo-Denshi,,
竣,竣,7AE3,31459,E0101,29660,uni7AE3-JP,Hanyo-Denshi,,
童,童,7AE5,31461,E0101,29665,uni7AE5-JP,Hanyo-Denshi,,
竫,竫,7AEB,31467,E0101,29677,uni7AEB-JP,Hanyo-Denshi,,
竭,竭,7AED,31469,E0101,29682,uni7AED-JP,Hanyo-Denshi,,
竱,竱,7AF1,31473,E0101,29691,uni7AF1-JP,Hanyo-Denshi,,
竴,竴,7AF4,31476,E0101,29695,uni7AF4-JP,Hanyo-Denshi,,
笈,笈,7B08,31496,E0103,61984,uni7B08-JP90-JP,Hanyo-Denshi,,
笈,笈,7B08,31496,E0104,29730,uni7B08-JP,Hanyo-Denshi,,
笑,笑,7B11,31505,E0101,29751,uni7B11-CN,Hanyo-Denshi,,
笭,笭,7B2D,31533,E0101,29807,uni7B2D-JP,Hanyo-Denshi,,
笰,笰,7B30,31536,E0101,29815,uni7B30-JP,Hanyo-Denshi,,
笵,笵,7B35,31541,E0101,29826,uni7B35-JP,Hanyo-Denshi,,
筌,筌,7B4C,31564,E0101,29864,uni7B4C-JP,Hanyo-Denshi,,
筑,筑,7B51,31569,E0102,29877,uni7B51-CN,Hanyo-Denshi,,
筑,筑,7B51,31569,E0103,62585,uni7B51uE0101-JP,Hanyo-Denshi,,
筑,筑,7B51,31569,E0106,29877,uni7B51-CN,MSARG,,
筓,筓,7B53,31571,E0101,29882,uni7B53-JP,Hanyo-Denshi,,
筬,筬,7B6C,31596,E0101,29926,uni7B6C-JP,Hanyo-Denshi,,
筭,筭,7B6D,31597,E0101,29928,uni7B6D-JP,Hanyo-Denshi,,
筲,筲,7B72,31602,E0101,29938,uni7B72-JP,Hanyo-Denshi,,
筵,筵,7B75,31605,E0103,61985,uni7B75-JP90-JP,Hanyo-Denshi,,
筵,筵,7B75,31605,E0104,61985,uni7B75-JP90-JP,Moji-Joho,,
筵,筵,7B75,31605,E0105,29947,uni7B75-JP,Moji-Joho,,
箎,箎,7B8E,31630,E0101,29993,uni7B8E-JP,Hanyo-Denshi,,
箏,箏,7B8F,31631,E0101,29996,uni7B8F-JP,Hanyo-Denshi,,
箐,箐,7B90,31632,E0101,29999,uni7B90-JP,Hanyo-Denshi,,
箒,箒,7B92,31634,E0101,30005,uni7B92-JP,Hanyo-Denshi,,
箙,箙,7B99,31641,E0102,30021,uni7B99-JP,Hanyo-Denshi,,
箙,箙,7B99,31641,E0103,62586,uni7B99uE0101-JP,Hanyo-Denshi,,
箛,箛,7B9B,31643,E0101,30025,uni7B9B-JP,Hanyo-Denshi,,
箜,箜,7B9C,31644,E0101,30028,uni7B9C-JP,Hanyo-Denshi,,
箞,箞,7B9E,31646,E0101,30033,uni7B9E-JP,Hanyo-Denshi,,
箠,箠,7BA0,31648,E0101,30037,uni7BA0-JP,Hanyo-Denshi,,
箬,箬,7BAC,31660,E0101,30056,uni7BAC-CN,Hanyo-Denshi,,
箭,箭,7BAD,31661,E0102,61986,uni7BAD-JP90-JP,Hanyo-Denshi,,
箭,箭,7BAD,31661,E0103,30058,uni7BAD-JP,Hanyo-Denshi,,
箸,箸,7BB8,31672,E0102,61987,uni7BB8-JP90-JP,Hanyo-Denshi,,
箸,箸,7BB8,31672,E0103,30083,uni7BB8-JP,Hanyo-Denshi,,
節,節,7BC0,31680,E0103,30096,uni7BC0-JP,Hanyo-Denshi,,
節,節,7BC0,31680,E0104,62587,uni7BC0uE0102-JP,Hanyo-Denshi,,
節,節,7BC0,31680,E0105,58950,uniFA56-JP,Hanyo-Denshi,,
範,範,7BC4,31684,E0101,30103,uni7BC4-JP,Hanyo-Denshi,,
篆,篆,7BC6,31686,E0101,30107,uni7BC6-JP,Hanyo-Denshi,,
篇,篇,7BC7,31687,E0102,61988,uni7BC7-JP90-JP,Hanyo-Denshi,,
篇,篇,7BC7,31687,E0103,30110,uni7BC7-JP,Hanyo-Denshi,,
築,築,7BC9,31689,E0102,30115,uni7BC9-JP,Hanyo-Denshi,,
築,築,7BC9,31689,E0103,62588,uni7BC9uE0101-JP,Hanyo-Denshi,,
篙,篙,7BD9,31705,E0101,30147,uni7BD9-JP,Hanyo-Denshi,,
篝,篝,7BDD,31709,E0102,61989,uni7BDD-JP90-JP,Hanyo-Denshi,,
篝,篝,7BDD,31709,E0103,30158,uni7BDD-JP,Hanyo-Denshi,,
篠,篠,7BE0,31712,E0102,30164,uni7BE0-JP,Hanyo-Denshi,,
篠,篠,7BE0,31712,E0103,62589,uni7BE0uE0101-JP,Hanyo-Denshi,,
篦,篦,7BE6,31718,E0102,30179,uni7BE6-JP,Hanyo-Denshi,,
篳,篳,7BF3,31731,E0101,30209,uni7BF3-JP,Hanyo-Denshi,,
篴,篴,7BF4,31732,E0101,30212,uni7BF4-JP,Hanyo-Denshi,,
篶,篶,7BF6,31734,E0101,30216,uni7BF6-JP,Hanyo-Denshi,,
篷,篷,7BF7,31735,E0101,30217,uni7BF7-JP,Hanyo-Denshi,,
篾,篾,7BFE,31742,E0101,30234,uni7BFE-JP,Hanyo-Denshi,,
簉,簉,7C09,31753,E0101,30258,uni7C09-JP,Hanyo-Denshi,,
簓,簓,7C13,31763,E0101,30287,uni7C13-JP,Hanyo-Denshi,,
簗,簗,7C17,31767,E0101,30294,uni7C17-JP,Hanyo-Denshi,,
簞,簞,7C1E,31774,E0101,30305,uni7C1E-JP,Hanyo-Denshi,,
簟,簟,7C1F,31775,E0101,30307,uni7C1F-CN,Hanyo-Denshi,,
簧,簧,7C27,31783,E0101,30323,uni7C27-JP,Hanyo-Denshi,,
簪,簪,7C2A,31786,E0101,30332,uni7C2A-JP,Hanyo-Denshi,,
簴,簴,7C34,31796,E0101,30353,uni7C34-JP,Hanyo-Denshi,,
簶,簶,7C36,31798,E0101,30355,uni7C36-JP,Hanyo-Denshi,,
簾,簾,7C3E,31806,E0103,61990,uni7C3E-JP90-JP,Hanyo-Denshi,,
簾,簾,7C3E,31806,E0104,30373,uni7C3E-JP,Hanyo-Denshi,,
簿,簿,7C3F,31807,E0102,30376,uni7C3F-JP,Hanyo-Denshi,,
籆,籆,7C46,31814,E0101,30394,uni7C46-JP,Hanyo-Denshi,,
籍,籍,7C4D,31821,E0102,30408,uni7C4D-CN,Hanyo-Denshi,,
籍,籍,7C4D,31821,E0103,62593,uni7C4DuE0101-JP,Hanyo-Denshi,,
籏,籏,7C4F,31823,E0101,30411,uni7C4F-JP,Hanyo-Denshi,,
籐,籐,7C50,31824,E0103,30413,uni7C50-JP,Hanyo-Denshi,,
籐,籐,7C50,31824,E0104,62594,uni7C50uE0101-JP,Hanyo-Denshi,,
籐,籐,7C50,31824,E0105,62595,uni7C50uE0102-JP,Hanyo-Denshi,,
籑,籑,7C51,31825,E0101,30416,uni7C51-JP,Hanyo-Denshi,,
籔,籔,7C54,31828,E0101,30423,uni7C54-JP,Hanyo-Denshi,,
籘,籘,7C58,31832,E0102,30434,uni7C58-JP,Hanyo-Denshi,,
籘,籘,7C58,31832,E0103,62596,uni7C58uE0101-JP,Hanyo-Denshi,,
籙,籙,7C59,31833,E0101,30436,uni7C59-JP,Hanyo-Denshi,,
籜,籜,7C5C,31836,E0101,30444,uni7C5C-JP,Hanyo-Denshi,,
籟,籟,7C5F,31839,E0101,30451,uni7C5F-JP,Hanyo-Denshi,,
籠,籠,7C60,31840,E0101,30454,uni7C60-JP,Hanyo-Denshi,,
籧,籧,7C67,31847,E0101,30470,uni7C67-JP,Hanyo-Denshi,,
籩,籩,7C69,31849,E0102,62597,uni7C69uE0101-JP,Hanyo-Denshi,,
籩,籩,7C69,31849,E0104,30474,uni7C69-JP,Hanyo-Denshi,,
籬,籬,7C6C,31852,E0101,30482,uni7C6C-JP,Hanyo-Denshi,,
籯,籯,7C6F,31855,E0101,30491,uni7C6F-JP,Hanyo-Denshi,,
米,米,7C73,31859,E0101,30502,uni7C73-CN,Hanyo-Denshi,,
类,类,7C7B,31867,E0102,30518,uni7C7B-JP,Hanyo-Denshi,,
籾,籾,7C7E,31870,E0103,61991,uni7C7E-JP90-JP,Hanyo-Denshi,,
籾,籾,7C7E,31870,E0104,30526,uni7C7E-JP,Hanyo-Denshi,,
粂,粂,7C82,31874,E0102,61992,uni7C82-JP90-JP,Moji-Joho,,
粂,粂,7C82,31874,E0103,30535,uni7C82-JP,Moji-Joho,,
粉,粉,7C89,31881,E0102,30550,uni7C89-CN,Hanyo-Denshi,,
粉,粉,7C89,31881,E0103,62599,uni7C89uE0101-JP,Hanyo-Denshi,,
粐,粐,7C90,31888,E0102,30562,uni7C90-JP,Hanyo-Denshi,,
粐,粐,7C90,31888,E0103,62600,uni7C90uE0101-JP,Hanyo-Denshi,,
粔,粔,7C94,31892,E0101,30570,uni7C94-JP,Hanyo-Denshi,,
粤,粤,7CA4,31908,E0101,30600,uni7CA4-JP,Hanyo-Denshi,,
粦,粦,7CA6,31910,E0101,30605,uni7CA6-JP,Hanyo-Denshi,,
粮,粮,7CAE,31918,E0102,30617,uni7CAE-JP,Hanyo-Denshi,,
粮,粮,7CAE,31918,E0103,62601,uni7CAEuE0101-JP,Hanyo-Denshi,,
粰,粰,7CB0,31920,E0101,30621,uni7CB0-JP,Hanyo-Denshi,,
粳,粳,7CB3,31923,E0101,30630,uni7CB3-CN,Moji-Joho,,
粳,粳,7CB3,31923,E0102,30630,uni7CB3-CN,Moji-Joho,,
精,精,7CBE,31934,E0102,30655,uni7CBE-CN,Hanyo-Denshi,,
精,精,7CBE,31934,E0103,58889,uniFA1D-JP,Hanyo-Denshi,,
糀,糀,7CC0,31936,E0101,30659,uni7CC0-JP,Hanyo-Denshi,,
糂,糂,7CC2,31938,E0101,30661,uni7CC2-JP,Hanyo-Denshi,,
糓,糓,7CD3,31955,E0101,30700,uni7CD3-JP,Hanyo-Denshi,,
糖,糖,7CD6,31958,E0102,30708,uni7CD6-JP,Hanyo-Denshi,,
糖,糖,7CD6,31958,E0103,58869,uniFA03-JP,Hanyo-Denshi,,
糘,糘,7CD8,31960,E0101,30715,uni7CD8-JP,Hanyo-Denshi,,
糙,糙,7CD9,31961,E0101,30717,uni7CD9-JP,Hanyo-Denshi,,
糚,糚,7CDA,31962,E0101,30722,uni7CDA-JP,Hanyo-Denshi,,
糜,糜,7CDC,31964,E0101,30725,uni7CDC-JP,Hanyo-Denshi,,
糢,糢,7CE2,31970,E0101,30742,uni7CE2-JP,Hanyo-Denshi,,
糲,糲,7CF2,31986,E0102,30773,uni7CF2-JP,Hanyo-Denshi,,
糴,糴,7CF4,31988,E0101,30777,uni7CF4-JP,Hanyo-Denshi,,
糵,糵,7CF5,31989,E0101,30781,uni7CF5-JP,Hanyo-Denshi,,
